STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 4:55,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.04
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 5:15,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.04
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 5:35,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.04
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 5:55,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 6:15,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 6:35,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 6:55,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 7:15,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 7:35,FM-15,CLR:00,10,,30,29,28,93,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 7:55,FM-15,CLR:00,10,,30,30,30,100,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 8:15,FM-15,CLR:00,10,,34,33,32,93,0,0,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 8:35,FM-15,CLR:00,10,,36,35,34,93,0,0,,30.07
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 8:55,FM-15,CLR:00,10,,37,37,37,100,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 9:15,FM-15,CLR:00,10,,39,38,37,93,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 9:35,FM-15,CLR:00,10,,43,40,37,81,0,0,,30.06
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 9:55,FM-15,CLR:00,10,,46,41,34,62,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 10:15,FM-15,CLR:00,10,,48,43,36,62,0,0,,30.05
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 10:35,FM-15,CLR:00,10,,52,45,36,54,0,0,,30.04
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 10:55,FM-15,CLR:00,10,,50,43,34,54,0,0,,30.04
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 11:15,FM-15,CLR:00,10,,52,44,34,50,0,0,,30.03
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 11:35,FM-15,CLR:00,10,,55,45,34,44,0,0,,30.02
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 11:55,FM-15,CLR:00,10,,55,45,32,41,0,0,,30.01
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 12:15,FM-15,CLR:00,10,,55,45,34,44,0,0,,30
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 12:35,FM-15,CLR:00,10,,57,46,34,41,0,0,,29.99
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 12:55,FM-15,CLR:00,10,,57,46,32,39,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 13:15,FM-15,CLR:00,10,,57,46,32,39,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 13:35,FM-15,CLR:00,10,,57,45,30,36,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 13:55,FM-15,CLR:00,10,,57,45,30,36,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 14:15,FM-15,CLR:00,10,,57,44,28,33,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 14:35,FM-15,CLR:00,10,,57,45,30,36,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 14:55,FM-15,CLR:00,10,,57,45,30,36,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 15:15,FM-15,CLR:00,10,,55,44,30,38,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 15:35,FM-15,CLR:00,10,,55,44,30,38,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 15:55,FM-15,CLR:00,10,,55,44,30,38,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 16:15,FM-15,CLR:00,10,,54,44,30,41,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 16:35,FM-15,CLR:00,10,,52,43,30,44,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 16:55,FM-15,CLR:00,10,,48,40,30,50,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 17:15,FM-15,CLR:00,10,,46,41,34,62,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 17:35,FM-15,CLR:00,10,,46,42,36,66,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 17:55,FM-15,CLR:00,10,,45,41,36,71,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 18:15,FM-15,CLR:00,10,,45,41,36,71,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 18:35,FM-15,CLR:00,10,,43,40,36,76,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 18:55,FM-15,CLR:00,10,,43,40,36,76,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 19:15,FM-15,CLR:00,10,,41,39,36,81,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 19:35,FM-15,CLR:00,10,,39,38,36,87,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 19:55,FM-15,CLR:00,10,,39,38,36,87,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 20:15,FM-15,CLR:00,10,,39,38,36,87,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 20:35,FM-15,CLR:00,10,,37,37,36,93,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 20:55,FM-15,CLR:00,10,,37,37,36,93,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 21:15,FM-15,CLR:00,10,,37,36,34,87,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 21:35,FM-15,CLR:00,10,,37,36,34,87,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 21:55,FM-15,CLR:00,10,,37,36,34,87,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 22:15,FM-15,CLR:00,10,,36,35,34,93,0,0,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 22:35,FM-15,CLR:00,10,,36,35,34,93,0,0,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 23:15,FM-15,CLR:00,10,,36,35,34,93,0,0,,29.92
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 23:35,FM-15,CLR:00,10,,36,35,34,93,0,0,,29.92
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/24/2017 23:55,FM-15,CLR:00,10,,36,35,34,93,0,0,,29.91
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 0:15,FM-15,CLR:00,10,,34,34,34,100,0,0,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 0:35,FM-15,CLR:00,10,,34,34,34,100,0,0,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 0:55,FM-15,CLR:00,10,,34,33,32,93,0,0,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 1:15,FM-15,CLR:00,10,,34,34,34,100,0,0,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 1:35,FM-15,CLR:00,7,,34,34,34,100,0,0,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 1:55,FM-15,CLR:00,10,,34,33,32,93,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 2:15,FM-15,CLR:00,7,,34,33,32,93,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 2:35,FM-15,CLR:00,7,,34,33,32,93,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 2:55,FM-15,CLR:00,7,,34,33,32,93,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 3:15,FM-15,CLR:00,7,,34,33,32,93,0,0,,29.87
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 3:35,FM-15,CLR:00,7,,32,32,32,100,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 3:55,FM-15,CLR:00,10,,32,32,32,100,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 4:15,FM-15,CLR:00,7,,32,31,30,93,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 4:35,FM-15,CLR:00,10,,32,31,30,93,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 4:55,FM-15,CLR:00,7,,32,32,32,100,0,0,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 5:15,FM-15,CLR:00,10,,32,31,30,93,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 5:35,FM-15,CLR:00,7,,32,32,32,100,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 5:55,FM-15,CLR:00,7,,32,32,32,100,3,230,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 6:15,FM-15,CLR:00,7,,32,31,30,93,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 6:35,FM-15,CLR:00,5,,34,33,32,93,3,240,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 6:55,FM-15,CLR:00,7,,34,34,34,100,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 7:15,FM-15,CLR:00,10,,32,32,32,100,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 7:35,FM-15,CLR:00,4,,34,34,34,100,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 7:55,FM-15,CLR:00,5,,37,37,37,100,3,240,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 8:15,FM-15,CLR:00,10,,39,39,39,100,5,190,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 8:35,FM-15,CLR:00,10,,43,42,41,93,6,230,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 8:55,FM-15,CLR:00,10,,45,43,41,87,0,0,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 9:15,FM-15,CLR:00,10,,46,43,39,76,0,0,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 9:35,FM-15,CLR:00,10,,50,45,39,67,9,240,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 9:55,FM-15,CLR:00,10,,52,46,39,62,0,0,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 10:15,FM-15,CLR:00,10,,54,47,39,58,9,250,,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 10:35,FM-15,CLR:00,10,,55,47,39,55,9,210,,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 10:55,FM-15,CLR:00,10,,57,48,39,51,3,210,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 11:15,FM-15,CLR:00,10,,59,49,39,48,0,0,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 11:35,FM-15,CLR:00,10,,63,51,39,42,9,VRB,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 11:55,FM-15,CLR:00,10,,63,51,39,42,8,260,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 12:15,FM-15,CLR:00,10,,64,52,39,40,8,230,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 12:35,FM-15,CLR:00,10,,64,52,39,40,8,VRB,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 12:55,FM-15,CLR:00,10,,66,52,39,37,5,230,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 13:15,FM-15,CLR:00,10,,66,52,39,37,7,200,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 13:35,FM-15,CLR:00,10,,68,54,41,38,0,0,,29.71
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 13:55,FM-15,CLR:00,10,,68,54,41,38,9,230,,29.71
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 14:15,FM-15,CLR:00,10,,68,54,41,38,5,250,,29.71
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 14:35,FM-15,CLR:00,10,,70,56,43,38,0,0,,29.7
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 14:55,FM-15,CLR:00,10,,66,54,43,43,0,0,,29.7
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 15:15,FM-15,CLR:00,10,,66,54,43,43,8,220,,29.7
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 15:35,FM-15,CLR:00,10,,68,55,43,40,6,240,,29.71
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 15:55,FM-15,CLR:00,10,,64,53,43,46,0,0,,29.71
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 16:15,FM-15,CLR:00,10,,64,53,43,46,0,0,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 16:35,FM-15,CLR:00,10,,64,53,43,46,0,0,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 16:55,FM-15,CLR:00,10,,63,54,45,52,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 17:15,FM-15,CLR:00,10,,63,54,45,52,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 17:35,FM-15,CLR:00,10,,61,53,45,55,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 17:55,FM-15,CLR:00,10,,61,53,45,55,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 18:15,FM-15,CLR:00,10,,61,53,45,55,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 18:35,FM-15,CLR:00,10,,61,53,45,55,6,260,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 18:55,FM-15,CLR:00,10,,61,53,45,55,0,0,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 19:15,FM-15,CLR:00,10,,61,53,45,55,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 19:35,FM-15,CLR:00,10,,61,53,45,55,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 19:55,FM-15,CLR:00,10,,59,52,45,59,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 20:15,FM-15,CLR:00,10,,59,52,45,59,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 20:35,FM-15,CLR:00,10,,59,52,45,59,5,240,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 20:55,FM-15,CLR:00,10,,57,51,45,63,5,240,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 21:15,FM-15,CLR:00,10,,55,50,45,67,0,0,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 21:35,FM-15,CLR:00,10,,54,49,43,67,0,0,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 21:55,FM-15,CLR:00,10,,54,49,45,72,5,280,,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 22:15,FM-15,CLR:00,10,,54,49,45,72,7,290,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 22:35,FM-15,CLR:00,10,,54,49,45,72,7,290,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 22:55,FM-15,CLR:00,10,,54,49,43,67,6,300,,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 23:15,FM-15,CLR:00,10,,52,48,43,72,0,0,,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 23:35,FM-15,CLR:00,10,,52,48,43,72,0,0,,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/25/2017 23:55,FM-15,CLR:00,10,,50,47,43,76,0,0,,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 0:15,FM-15,CLR:00,10,,46,44,41,82,0,0,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 0:35,FM-15,CLR:00,10,,46,44,41,82,0,0,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 0:55,FM-15,CLR:00,10,,45,43,41,87,0,0,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 1:15,FM-15,CLR:00,10,,45,43,41,87,0,0,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 1:35,FM-15,CLR:00,10,,43,41,39,87,0,0,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 1:55,FM-15,CLR:00,10,,45,43,41,87,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 2:15,FM-15,CLR:00,10,,43,41,39,87,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 2:35,FM-15,CLR:00,10,,43,41,39,87,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 2:55,FM-15,CLR:00,10,,41,39,37,87,6,300,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 3:15,FM-15,CLR:00,10,,43,41,39,87,0,0,,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 3:35,FM-15,CLR:00,10,,41,40,39,93,0,0,,29.91
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 3:55,FM-15,CLR:00,10,,41,40,39,93,0,0,,29.92
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 4:15,FM-15,CLR:00,10,,41,40,39,93,0,0,,29.92
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 4:35,FM-15,CLR:00,10,,41,40,39,93,0,0,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 4:55,FM-15,CLR:00,10,,43,41,39,87,3,340,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 5:15,FM-15,CLR:00,10,,43,41,39,87,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 5:35,FM-15,CLR:00,10,,43,41,39,87,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 5:55,FM-15,CLR:00,10,,41,40,39,93,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,11/26/2017 6:15,FM-15,CLR:00,10,,41,39,37,87,0,0,,29.96
